16766	-36.864410	174.762630
37230	-36.861680	174.762690
16764	-36.854750	174.762750
41353	-36.875050	174.762830
41354	-36.875350	174.763000
16790	-36.856770	174.763010
42570	-36.867240	174.763150
16777	-36.875740	174.763210
16810	-36.861040	174.763330
33755	-36.876020	174.763380
16796	-36.871470	174.763380
16797	-36.871320	174.763410
16799	-36.885700	174.763470
16809	-36.864540	174.763530
16805	-36.858380	174.763530
16798	-36.881420	174.763590
16821	-36.867800	174.763700
33744	-36.882620	174.763730
33746	-36.879620	174.763870
16826	-36.887650	174.763960
16824	-36.868290	174.763970
16842	-36.854710	174.763970
16871	-36.855740	174.764080
16857	-36.885820	174.764110
33756	-36.880480	174.764110
16875	-36.855180	174.764170
16855	-36.868640	174.764230
38369	-36.874790	174.764260
16876	-36.857630	174.764280
16933	-36.873420	174.764310
16889	-36.869360	174.764340
16890	-36.881530	174.764600
16917	-36.857950	174.764690
16927	-36.857260	174.764690
16929	-36.862690	174.764750
16928	-36.857150	174.764810
16931	-36.855120	174.764920
16956	-36.855290	174.765010
33753	-36.883380	174.765070
33711	-36.858250	174.765070
16955	-36.863180	174.765120
33884	-36.861040	174.765180
16936	-36.857500	174.765270
39055	-36.888870	174.765350
16980	-36.872840	174.765700
16986	-36.856340	174.765700
16988	-36.861470	174.765850
17004	-36.881980	174.766340
17016	-36.859770	174.766340
33887	-36.871320	174.766370
37873	-36.859990	174.766490
17050	-36.871470	174.766860
17060	-36.879530	174.766950
17048	-36.863180	174.766980
17058	-36.860350	174.767010
33876	-36.858940	174.767180
17083	-36.852760	174.767330
17096	-36.886510	174.767540
17091	-36.872110	174.767650
17084	-36.857240	174.767760
17128	-36.860720	174.767850
17129	-36.859390	174.767910
17143	-36.871420	174.768430
17165	-36.871810	174.768460
40252	-36.858570	174.768670
17166	-36.872630	174.768750
17196	-36.860910	174.768810
17198	-36.854970	174.769220
17215	-36.855070	174.769330
41805	-36.868400	174.769620
17229	-36.855480	174.769650
17253	-36.856080	174.769800
17328	-36.854370	174.771020
17393	-36.870180	174.771970
43423	-36.853380	174.773020
17454	-36.852090	174.773360
43422	-36.852480	174.773770
33870	-36.850610	174.774030
33871	-36.852910	174.774520
17613	-36.850870	174.775250
